frame,exercise_type,form_label,nose_x,nose_y,nose_z,nose_vis,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_vis,left_eye_x,left_eye_y,left_eye_z,left_eye_vis,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_vis,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_vis,right_eye_x,right_eye_y,right_eye_z,right_eye_vis,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_vis,left_ear_x,left_ear_y,left_ear_z,left_ear_vis,right_ear_x,right_ear_y,right_ear_z,right_ear_vis,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_vis,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_vis,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_vis,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_vis,left_index_x,left_index_y,left_index_z,left_index_vis,right_index_x,right_index_y,right_index_z,right_index_vis,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_vis,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,left_heel_x,left_heel_y,left_heel_z,left_heel_vis,right_heel_x,right_heel_y,right_heel_z,right_heel_vis,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_vis,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_vis
43,bridge,0,0.11985177546739578,0.6158407330513,0.18856407701969147,0.9999362230300903,0.1021689772605896,0.6200917959213257,0.2171189934015274,0.9999074339866638,0.10296618193387985,0.6207600235939026,0.21702997386455536,0.9998997449874878,0.10374435037374496,0.6215904355049133,0.2169969230890274,0.9998881220817566,0.10047733038663864,0.6216414570808411,0.15252210199832916,0.9999607801437378,0.09982948750257492,0.6234428882598877,0.15245239436626434,0.9999723434448242,0.09920548647642136,0.6256021857261658,0.15237005054950714,0.9999696612358093,0.11145934462547302,0.6362105011940002,0.3457641899585724,0.9998787641525269,0.10587678104639053,0.6402254700660706,0.04942438751459122,0.9999858736991882,0.14279378950595856,0.61933833360672,0.2411651760339737,0.9998194575309753,0.1403731256723404,0.6207972168922424,0.15561698377132416,0.9999259114265442,0.23856651782989502,0.6413063406944275,0.47944390773773193,0.9996477365493774,0.19200743734836578,0.6618414521217346,-0.13298171758651733,0.9999991059303284,0.39520490169525146,0.640579879283905,0.5645361542701721,0.5430517196655273,0.3453516662120819,0.6745993494987488,-0.2967105209827423,0.9954153895378113,0.5129998326301575,0.6384685635566711,0.5447765588760376,0.5761644244194031,0.5005002021789551,0.6875624060630798,-0.4716785252094269,0.996648907661438,0.556420624256134,0.641198992729187,0.5641338229179382,0.5054876804351807,0.5460391044616699,0.6914886236190796,-0.5231550335884094,0.9912399649620056,0.5583223104476929,0.6439065933227539,0.5170277953147888,0.5058005452156067,0.5503605008125305,0.6879511475563049,-0.49917641282081604,0.9906473755836487,0.5433247089385986,0.6448566913604736,0.5219229459762573,0.4740797281265259,0.5351019501686096,0.6851431131362915,-0.46077868342399597,0.9838600158691406,0.4297430217266083,0.5684701800346375,0.2060462236404419,0.9999420046806335,0.42503276467323303,0.5868306159973145,-0.2058752030134201,0.9999814033508301,0.6592973470687866,0.5382401943206787,0.12971535325050354,0.7537084817886353,0.6749765872955322,0.5548751950263977,-0.3564535677433014,0.9960630536079407,0.6882860064506531,0.6402090787887573,0.3358795940876007,0.8259950280189514,0.7029252648353577,0.6694284677505493,-0.18930503726005554,0.9956265687942505,0.6684500575065613,0.6450668573379517,0.3567277193069458,0.8639972805976868,0.6845618486404419,0.6863049268722534,-0.1679026484489441,0.9892873764038086,0.7711787223815918,0.6479570269584656,0.34034624695777893,0.8967171311378479,0.8174129128456116,0.6811717748641968,-0.20900903642177582,0.9939985275268555
44,bridge,0,0.11965854465961456,0.6158314347267151,0.18745458126068115,0.9999334812164307,0.10193362087011337,0.6200887560844421,0.21567709743976593,0.9999048113822937,0.1027262732386589,0.620755136013031,0.21558643877506256,0.9998975992202759,0.10350115597248077,0.6215827465057373,0.21555204689502716,0.9998844265937805,0.10031832754611969,0.6216431260108948,0.15195050835609436,0.9999593496322632,0.09970627725124359,0.6234468817710876,0.15188466012477875,0.9999715089797974,0.09911669045686722,0.6256092190742493,0.15180343389511108,0.9999685287475586,0.11122418195009232,0.636149525642395,0.3439176380634308,0.9998759031295776,0.10578150302171707,0.640224814414978,0.04549285024404526,0.9999855756759644,0.14227430522441864,0.6193071007728577,0.23995952308177948,0.9998143911361694,0.1401747763156891,0.6207862496376038,0.15517109632492065,0.9999226331710815,0.23713280260562897,0.641285240650177,0.47810178995132446,0.9996393322944641,0.19201882183551788,0.6618375182151794,-0.14130708575248718,0.9999991059303284,0.39485734701156616,0.6405465602874756,0.5628374218940735,0.5565531849861145,0.3453753888607025,0.6746221780776978,-0.3201102912425995,0.9953987002372742,0.5122184753417969,0.6384656429290771,0.5414724946022034,0.5869936943054199,0.5000402927398682,0.6877701878547668,-0.506371796131134,0.996731162071228,0.5559476017951965,0.6411841511726379,0.561094343662262,0.5146212577819824,0.5457660555839539,0.6915712356567383,-0.5612819790840149,0.9914147853851318,0.5581520199775696,0.6438992023468018,0.5134634375572205,0.5151298642158508,0.5502641797065735,0.6883638501167297,-0.5379987955093384,0.9908504486083984,0.5430112481117249,0.6449159979820251,0.5183810591697693,0.4825606644153595,0.5347535014152527,0.6855395436286926,-0.49617692828178406,0.9841637015342712,0.4298389256000519,0.5685218572616577,0.2068668007850647,0.9999426007270813,0.42658716440200806,0.5875183939933777,-0.20670172572135925,0.9999815821647644,0.6589775085449219,0.5385217070579529,0.12941572070121765,0.7593748569488525,0.6749570965766907,0.554896354675293,-0.356499582529068,0.9961551427841187,0.6872044801712036,0.6400172114372253,0.3313194513320923,0.8303678631782532,0.702601432800293,0.6694275140762329,-0.18507267534732819,0.9956610202789307,0.6657583713531494,0.6447328329086304,0.3514423072338104,0.8671240210533142,0.6842029094696045,0.6864027976989746,-0.1629893034696579,0.989365816116333,0.7711036205291748,0.6479508280754089,0.3345542252063751,0.8992599844932556,0.817171037197113,0.6811671257019043,-0.20615899562835693,0.9940462708473206
45,bridge,0,0.11896421015262604,0.6157784461975098,0.18095709383487701,0.9999294281005859,0.1011970192193985,0.620049238204956,0.20958828926086426,0.9999004006385803,0.10199670493602753,0.6207159161567688,0.20950107276439667,0.9998936653137207,0.10279698669910431,0.6215458512306213,0.2094735950231552,0.9998785257339478,0.09970806539058685,0.6216238141059875,0.14401473104953766,0.9999573230743408,0.0991794690489769,0.6234379410743713,0.14394360780715942,0.9999703168869019,0.09868437796831131,0.6256036162376404,0.14385108649730682,0.9999669790267944,0.11067628115415573,0.636123538017273,0.3393714427947998,0.9998704195022583,0.10547950863838196,0.6402202844619751,0.035488586872816086,0.9999850392341614,0.14157360792160034,0.619255542755127,0.23393554985523224,0.9998049736022949,0.13973577320575714,0.6207472681999207,0.14689120650291443,0.9999178647994995,0.2352074235677719,0.6413055658340454,0.4766775667667389,0.9996219873428345,0.19208788871765137,0.6618428826332092,-0.15039466321468353,0.9999990463256836,0.39380085468292236,0.6405780911445618,0.5622080564498901,0.565041720867157,0.3454326093196869,0.6747292876243591,-0.3254256844520569,0.9953882694244385,0.5107887387275696,0.6384841799736023,0.544809877872467,0.5929226875305176,0.4999120831489563,0.6881113052368164,-0.5038256645202637,0.9967974424362183,0.5539320111274719,0.6411536931991577,0.5663561224937439,0.5193201303482056,0.5457693934440613,0.6919163465499878,-0.5574659705162048,0.9915476441383362,0.5570148825645447,0.6439432501792908,0.5186202526092529,0.5200401544570923,0.5502709746360779,0.6887549757957458,-0.5351255536079407,0.9910072684288025,0.541542649269104,0.6451184153556824,0.5219036936759949,0.48677998781204224,0.5346938371658325,0.686029851436615,-0.49380218982696533,0.9843938946723938,0.43034419417381287,0.5690980553627014,0.2072940468788147,0.9999425411224365,0.4293680787086487,0.588936984539032,-0.20713835954666138,0.9999815821647644,0.6590117812156677,0.5389208197593689,0.129427969455719,0.7635664939880371,0.6754288077354431,0.554916501045227,-0.35301607847213745,0.9962228536605835,0.6864502429962158,0.6393943428993225,0.33202293515205383,0.8325423002243042,0.7025995850563049,0.6694726347923279,-0.1663411259651184,0.9956253170967102,0.6607950925827026,0.6448093056678772,0.3524887263774872,0.8687419891357422,0.6842011213302612,0.6865045428276062,-0.1426444798707962,0.9893209338188171,0.7701456546783447,0.6478205919265747,0.34150946140289307,0.9005305171012878,0.81706702709198,0.6811524629592896,-0.17977577447891235,0.9939975142478943
46,bridge,0,0.11847423017024994,0.6155986189842224,0.14020492136478424,0.9999269843101501,0.10058371722698212,0.6198538541793823,0.16874690353870392,0.999897301197052,0.10136932879686356,0.6205018758773804,0.16865691542625427,0.9998912811279297,0.1021793931722641,0.6213217973709106,0.1686471849679947,0.9998742341995239,0.09923256188631058,0.6215096712112427,0.10268040746450424,0.9999561905860901,0.0987684428691864,0.6233647465705872,0.10261359065771103,0.9999697804450989,0.09833905100822449,0.6255565881729126,0.10251477360725403,0.9999662637710571,0.11022306233644485,0.6359490752220154,0.30135172605514526,0.9998664259910583,0.10522162169218063,0.6402071118354797,-0.0018046932527795434,0.9999848008155823,0.1410185992717743,0.6190932989120483,0.19434452056884766,0.9997974634170532,0.13943305611610413,0.6206409931182861,0.10682152211666107,0.9999149441719055,0.23136678338050842,0.64124995470047,0.44899681210517883,0.9995900988578796,0.19249506294727325,0.6619511246681213,-0.18207362294197083,0.9999989867210388,0.39028558135032654,0.6405895352363586,0.5582194328308105,0.5697618126869202,0.3461451828479767,0.6752105355262756,-0.3497636914253235,0.9954754114151001,0.5087554454803467,0.6387423276901245,0.5521559119224548,0.5946237444877625,0.5002738237380981,0.6888107657432556,-0.5224969387054443,0.9968920350074768,0.5510709881782532,0.6411293148994446,0.5801398158073425,0.5204691886901855,0.5468299984931946,0.692477822303772,-0.5743196606636047,0.9917640686035156,0.5553601980209351,0.6440536975860596,0.5330839157104492,0.521366536617279,0.5513495206832886,0.689233660697937,-0.5551103353500366,0.9912533164024353,0.5389049053192139,0.6453385949134827,0.5304090976715088,0.48700031638145447,0.5352635979652405,0.6866287589073181,-0.5137411952018738,0.9847856163978577,0.43578851222991943,0.5699744820594788,0.20755760371685028,0.9999423027038574,0.43880438804626465,0.59158855676651,-0.20741958916187286,0.9999815821647644,0.6588810086250305,0.5390077233314514,0.1344897449016571,0.7697426080703735,0.6773178577423096,0.5549996495246887,-0.34604412317276,0.9963340759277344,0.6852957606315613,0.6391521096229553,0.3429287374019623,0.8351950645446777,0.7025150656700134,0.6694248914718628,-0.1455453783273697,0.9956091046333313,0.6554306745529175,0.6450392603874207,0.36451923847198486,0.87007075548172,0.6835751533508301,0.6865472197532654,-0.12104208022356033,0.9892876148223877,0.7666153311729431,0.6483111381530762,0.36851826310157776,0.9021596908569336,0.8147480487823486,0.6811718940734863,-0.15027493238449097,0.9940189719200134
47,bridge,0,0.11789225786924362,0.6154707670211792,0.141897514462471,0.9999271035194397,0.09978275746107101,0.6197068691253662,0.1710762232542038,0.9998975396156311,0.10053998231887817,0.6203740239143372,0.1709924340248108,0.999891996383667,0.10133611410856247,0.6212209463119507,0.17098486423492432,0.9998744130134583,0.09842900931835175,0.6213884353637695,0.1038261204957962,0.9999563097953796,0.09796562790870667,0.6232646703720093,0.10375911742448807,0.9999699592590332,0.09755317121744156,0.6254717707633972,0.10366176068782806,0.9999664425849915,0.1093769371509552,0.635891854763031,0.30441442131996155,0.9998669028282166,0.1045491099357605,0.640049159526825,-0.003536302363499999,0.9999849200248718,0.140663743019104,0.6190480589866638,0.1961711049079895,0.9997954964637756,0.1390228122472763,0.6205841302871704,0.10714710503816605,0.9999139904975891,0.2291950136423111,0.64130038022995,0.45238474011421204,0.9995728731155396,0.19257262349128723,0.6620755791664124,-0.19293443858623505,0.999998927116394,0.3890109956264496,0.6412291526794434,0.5580085515975952,0.5678741335868835,0.34641873836517334,0.6755187511444092,-0.374936044216156,0.995561957359314,0.5081003904342651,0.6388360261917114,0.547910213470459,0.5940269827842712,0.5007199048995972,0.6889212131500244,-0.5593802332878113,0.9969834685325623,0.5503160357475281,0.6407737731933594,0.5742855668067932,0.5198904275894165,0.5471465587615967,0.6925358772277832,-0.6168984174728394,0.9919773936271667,0.5548171401023865,0.6440432667732239,0.5267248153686523,0.5208055973052979,0.5517811179161072,0.6892369985580444,-0.5959733724594116,0.9914854168891907,0.5378372073173523,0.6453359723091125,0.5256635546684265,0.485922247171402,0.5357075333595276,0.6866602301597595,-0.550483763217926,0.9851236343383789,0.4406459927558899,0.5736237168312073,0.21093297004699707,0.9999425411224365,0.4450201094150543,0.5951023697853088,-0.21083645522594452,0.9999816417694092,0.6588990688323975,0.5388466715812683,0.13529963791370392,0.7711536288261414,0.6786530017852783,0.5544401407241821,-0.35718876123428345,0.9964184761047363,0.6850248575210571,0.6389241814613342,0.3474322557449341,0.83529132604599,0.7025119066238403,0.6691890358924866,-0.15214461088180542,0.9955225586891174,0.6539512872695923,0.6452049612998962,0.36955446004867554,0.870029628276825,0.6835941672325134,0.6865506768226624,-0.12705297768115997,0.9891665577888489,0.7601890563964844,0.6472315788269043,0.37641647458076477,0.9023872017860413,0.8143681287765503,0.6812095046043396,-0.15391555428504944,0.9939373731613159
48,bridge,0,0.11797449737787247,0.6153329014778137,0.1348617970943451,0.9999279975891113,0.0997874066233635,0.619376003742218,0.16437430679798126,0.9998987317085266,0.10053174197673798,0.620005190372467,0.16429494321346283,0.9998936653137207,0.10130485147237778,0.6208120584487915,0.16429618000984192,0.9998761415481567,0.09841614216566086,0.6211766004562378,0.09675701707601547,0.9999566078186035,0.09792705625295639,0.6230869293212891,0.096711166203022,0.999970018863678,0.09747142344713211,0.6253186464309692,0.09665919840335846,0.9999665021896362,0.10885118693113327,0.6351207494735718,0.29620561003685,0.999866783618927,0.10412260890007019,0.6397066712379456,-0.012526178732514381,0.9999849200248718,0.140723317861557,0.6189990043640137,0.18851064145565033,0.999790370464325,0.13903486728668213,0.6205503344535828,0.09923991560935974,0.9999123215675354,0.2230183333158493,0.641552209854126,0.4447796940803528,0.9995561838150024,0.1926371157169342,0.6626937389373779,-0.19966082274913788,0.9999988079071045,0.38747885823249817,0.6439369320869446,0.5133853554725647,0.5427589416503906,0.3473985195159912,0.6765969395637512,-0.35884249210357666,0.9956862330436707,0.5087529420852661,0.6403113007545471,0.45966312289237976,0.5778626799583435,0.502184271812439,0.6892721652984619,-0.4844408333301544,0.9970581531524658,0.5504111051559448,0.6408396363258362,0.47854506969451904,0.5069846510887146,0.5491053462028503,0.6928409337997437,-0.5400887727737427,0.9921960830688477,0.5545180439949036,0.6441208124160767,0.42993953824043274,0.5080773830413818,0.552989661693573,0.6894146800041199,-0.5221992135047913,0.9917296767234802,0.5377392768859863,0.6457704305648804,0.4353296160697937,0.47371426224708557,0.5369403958320618,0.6868839263916016,-0.47584086656570435,0.9855034947395325,0.44508805871009827,0.5831776261329651,0.21121738851070404,0.9999402761459351,0.4500410556793213,0.603799045085907,-0.21112698316574097,0.9999805688858032,0.660273551940918,0.5388349294662476,0.13938850164413452,0.7679896354675293,0.6809037327766418,0.5544659495353699,-0.3475956916809082,0.9964945316314697,0.6847665309906006,0.6390697360038757,0.34053775668144226,0.835873007774353,0.7025464177131653,0.6691776514053345,-0.13132904469966888,0.9955257773399353,0.6498674750328064,0.6533252596855164,0.36006101965904236,0.8700000643730164,0.6836121082305908,0.6865645051002502,-0.10641539096832275,0.9890719652175903,0.7590211629867554,0.6472319960594177,0.3715817928314209,0.9030899405479431,0.8145627379417419,0.6811754107475281,-0.13030388951301575,0.99395352602005
82,bridge,0,0.1173301488161087,0.6150550842285156,0.32889339327812195,0.9999675750732422,0.09949943423271179,0.6191463470458984,0.35935312509536743,0.9999375343322754,0.09974126517772675,0.6198826432228088,0.35928425192832947,0.9999130964279175,0.09992637485265732,0.6208714842796326,0.35918211936950684,0.9999376535415649,0.09708710014820099,0.6206477880477905,0.29239943623542786,0.9999774098396301,0.09561620652675629,0.6224631667137146,0.2922637164592743,0.9999789595603943,0.09422948211431503,0.6245923042297363,0.2920546531677246,0.9999827742576599,0.10410843044519424,0.6365067958831787,0.4788241684436798,0.9998975992202759,0.09961078315973282,0.640423595905304,0.1702670007944107,0.999982476234436,0.1389811486005783,0.617920994758606,0.37639936804771423,0.9998478293418884,0.13556461036205292,0.61934894323349,0.28737637400627136,0.9999631643295288,0.23200006783008575,0.6399629712104797,0.5667324662208557,0.9997857213020325,0.17493338882923126,0.6634101867675781,-0.04398168623447418,0.9999988079071045,0.4012393355369568,0.636093020439148,0.615587055683136,0.37921956181526184,0.31304752826690674,0.672723650932312,-0.36562368273735046,0.9898236989974976,0.5199395418167114,0.6370803713798523,0.5751206874847412,0.44422683119773865,0.44375336170196533,0.6799088716506958,-0.6870113015174866,0.9925853610038757,0.5597313046455383,0.6395717263221741,0.5913819670677185,0.3999937176704407,0.46654754877090454,0.692348301410675,-0.7512699365615845,0.9842351675033569,0.5614935755729675,0.6420848369598389,0.5529336333274841,0.394491583108902,0.48099005222320557,0.6882551312446594,-0.719962477684021,0.9826109409332275,0.5468754172325134,0.6421343088150024,0.5544063448905945,0.36840957403182983,0.4755008816719055,0.6824008822441101,-0.6769703030586243,0.9704400897026062,0.4217274487018585,0.5709343552589417,0.20787207782268524,0.9999585151672363,0.4147341251373291,0.5909011363983154,-0.20788630843162537,0.9999768137931824,0.6582293510437012,0.5327072739601135,0.09326139837503433,0.6992788910865784,0.6660782694816589,0.5530884265899658,-0.4080600440502167,0.9930729866027832,0.6892188191413879,0.6425395607948303,0.3161109685897827,0.7808073163032532,0.6992854475975037,0.6640496253967285,-0.24439573287963867,0.9938737750053406,0.6696804761886597,0.652656078338623,0.33654242753982544,0.8317925333976746,0.681993842124939,0.6822503209114075,-0.22049759328365326,0.9880269765853882,0.7811617851257324,0.6579790115356445,0.31345829367637634,0.8650197386741638,0.8094198107719421,0.6810495853424072,-0.24821537733078003,0.9920743107795715
83,bridge,0,0.11671605706214905,0.6152192950248718,0.2843025028705597,0.9999664425849915,0.0991065576672554,0.6192917227745056,0.31222695112228394,0.9999389052391052,0.09940745681524277,0.6200236678123474,0.31215405464172363,0.9999160170555115,0.09967059642076492,0.6210159063339233,0.3120702803134918,0.9999376535415649,0.09666863083839417,0.6207160353660583,0.24697865545749664,0.9999776482582092,0.09521374851465225,0.6225028038024902,0.2468605637550354,0.999979555606842,0.09385059773921967,0.6246137619018555,0.24665561318397522,0.9999827146530151,0.10370860993862152,0.6365830898284912,0.43385207653045654,0.9999032616615295,0.09903237968683243,0.6403759717941284,0.13087588548660278,0.9999834895133972,0.13835041224956512,0.6181579828262329,0.33246928453445435,0.9998565316200256,0.1347450166940689,0.6195493936538696,0.245492085814476,0.9999634027481079,0.23211568593978882,0.6404237151145935,0.5391480326652527,0.9997920989990234,0.1735106110572815,0.6629952192306519,-0.07579085230827332,0.9999988675117493,0.3998299241065979,0.6361578702926636,0.5894913077354431,0.4180199205875397,0.31046751141548157,0.6725335121154785,-0.3855989873409271,0.9889209270477295,0.5196706652641296,0.6371093988418579,0.5651187300682068,0.4712175726890564,0.43932417035102844,0.6799508929252625,-0.7234792113304138,0.9923837184906006,0.5596016049385071,0.6398991942405701,0.5857727527618408,0.4210337698459625,0.460631400346756,0.6924072504043579,-0.7868215441703796,0.983686089515686,0.5609816908836365,0.6421833634376526,0.5466487407684326,0.4156562089920044,0.47624343633651733,0.6887476444244385,-0.7540594935417175,0.9821001887321472,0.546574592590332,0.6421523094177246,0.5455541610717773,0.38734984397888184,0.46924838423728943,0.6828269958496094,-0.713287353515625,0.9696314930915833,0.42197656631469727,0.5712969303131104,0.20514661073684692,0.9999615550041199,0.4147389233112335,0.5905478596687317,-0.20520612597465515,0.9999787211418152,0.6582549214363098,0.5331270694732666,0.09349672496318817,0.701504111289978,0.665285587310791,0.5533317923545837,-0.4033278226852417,0.9932896494865417,0.6865127086639404,0.6408844590187073,0.312496542930603,0.7798836827278137,0.6993317008018494,0.664043128490448,-0.23642602562904358,0.9935638904571533,0.668646514415741,0.6512466073036194,0.33435097336769104,0.8303893208503723,0.6829369068145752,0.6827898025512695,-0.21334195137023926,0.988009512424469,0.7759901881217957,0.6552595496177673,0.31393834948539734,0.8618942499160767,0.8098759651184082,0.6808686852455139,-0.24253176152706146,0.9916507601737976
84,bridge,0,0.1162947416305542,0.6154264807701111,0.2795220911502838,0.999965250492096,0.0988253578543663,0.6195071935653687,0.30688777565956116,0.9999400973320007,0.09917735308408737,0.6202256083488464,0.3068092167377472,0.9999187588691711,0.0995064303278923,0.6212090253829956,0.3067202866077423,0.9999377131462097,0.0963808223605156,0.620857298374176,0.24236179888248444,0.9999777674674988,0.09495500475168228,0.6226057410240173,0.2422458380460739,0.9999800324440002,0.09361739456653595,0.6246955990791321,0.24204766750335693,0.9999825358390808,0.10353048145771027,0.6366886496543884,0.42212074995040894,0.9999085068702698,0.09865070134401321,0.6403862237930298,0.1240767240524292,0.9999843835830688,0.13786742091178894,0.6183910369873047,0.3258110284805298,0.9998644590377808,0.13428238034248352,0.6197514533996582,0.23992298543453217,0.999963641166687,0.23303768038749695,0.6409530639648438,0.5330265164375305,0.9998000264167786,0.17271628975868225,0.6628238558769226,-0.08165920525789261,0.999998927116394,0.40046191215515137,0.6362242102622986,0.5768277645111084,0.4543899893760681,0.3099839687347412,0.6725658178329468,-0.38110941648483276,0.9882945418357849,0.5209102630615234,0.6371350288391113,0.5578789710998535,0.4976049065589905,0.4396200478076935,0.6804388761520386,-0.6994091868400574,0.9923112392425537,0.560997724533081,0.639924943447113,0.5755879282951355,0.4424547553062439,0.46491116285324097,0.6928013563156128,-0.7626505494117737,0.9834269285202026,0.5622801780700684,0.6421592235565186,0.5351423621177673,0.43701836466789246,0.478366881608963,0.6899069547653198,-0.7318354249000549,0.981886625289917,0.5476016402244568,0.6421903967857361,0.5368626117706299,0.4069152772426605,0.47151821851730347,0.6836027503013611,-0.689312219619751,0.9692728519439697,0.4221765398979187,0.5712296962738037,0.20490603148937225,0.9999645948410034,0.4150865077972412,0.5902190208435059,-0.20497460663318634,0.9999805092811584,0.6579865217208862,0.5336567759513855,0.0940530076622963,0.7049999833106995,0.6650551557540894,0.5535043478012085,-0.3987034559249878,0.993581235408783,0.684002161026001,0.6403875946998596,0.3187790811061859,0.7822859287261963,0.699300229549408,0.664442777633667,-0.23286618292331696,0.9934579730033875,0.6687365770339966,0.6515483260154724,0.34397241473197937,0.8315621018409729,0.6829546093940735,0.6831146478652954,-0.21234486997127533,0.9881737232208252,0.7761871814727783,0.6558833718299866,0.3269328773021698,0.8615273237228394,0.8111910223960876,0.6810243725776672,-0.23936915397644043,0.9914761781692505
85,bridge,0,0.11627388745546341,0.615612804889679,0.2830701172351837,0.9999638795852661,0.0988549217581749,0.6197166442871094,0.31045904755592346,0.9999409914016724,0.09920301288366318,0.6204013824462891,0.310372531414032,0.9999210834503174,0.09951882809400558,0.6213585734367371,0.31027504801750183,0.9999377131462097,0.09643668681383133,0.6210384368896484,0.24591310322284698,0.9999777674674988,0.09502498805522919,0.6227415800094604,0.24580295383930206,0.9999803900718689,0.09369044005870819,0.6247923970222473,0.24561068415641785,0.9999822378158569,0.10355235636234283,0.6369590163230896,0.4219553768634796,0.9999129176139832,0.09873142838478088,0.6404291987419128,0.12508942186832428,0.9999850988388062,0.1378672868013382,0.6185251474380493,0.32815471291542053,0.999870777130127,0.13432739675045013,0.6199052333831787,0.24235662817955017,0.9999632239341736,0.23441019654273987,0.6415196061134338,0.5269166827201843,0.9998035430908203,0.17240384221076965,0.6626502275466919,-0.08233194053173065,0.999998927116394,0.4010533392429352,0.6363579034805298,0.5663636326789856,0.4876251518726349,0.3092844784259796,0.6725822687149048,-0.3800417482852936,0.9875071048736572,0.5218415856361389,0.6373749375343323,0.5436404347419739,0.5206968784332275,0.439530611038208,0.6811055541038513,-0.695227324962616,0.9920188784599304,0.5611516237258911,0.6400209069252014,0.5643966197967529,0.4611246585845947,0.4637610614299774,0.6936134099960327,-0.7578904032707214,0.982752799987793,0.5623984336853027,0.6421961784362793,0.5277514457702637,0.45560887455940247,0.4767243564128876,0.6907814741134644,-0.7256279587745667,0.981229841709137,0.5476737022399902,0.6422102451324463,0.524738609790802,0.4237669110298157,0.4685618281364441,0.6846115589141846,-0.6845517158508301,0.9682028889656067,0.4224540889263153,0.5718647837638855,0.20487792789936066,0.999967098236084,0.41569504141807556,0.5903013348579407,-0.20494911074638367,0.9999820590019226,0.6568201184272766,0.5339691042900085,0.09691563993692398,0.709932267665863,0.664951741695404,0.5536071062088013,-0.39625921845436096,0.9938908219337463,0.6837278008460999,0.6396230459213257,0.32435259222984314,0.7847069501876831,0.6993266940116882,0.6644675731658936,-0.23074956238269806,0.9933342337608337,0.66912841796875,0.6516875624656677,0.3501652479171753,0.8326260447502136,0.68317711353302,0.6833632588386536,-0.20834800601005554,0.988309919834137,0.7769491076469421,0.656124472618103,0.3362750709056854,0.8611075282096863,0.8138639330863953,0.6810430288314819,-0.23462970554828644,0.991279125213623
